course_id,difficulty_score,confidence,difficulty_score_raw
PHILOS103,8.755984555984556,medium,7.532672103944762
PHILOS104,8.267760617760617,medium,7.022151461955086
PHILOS105A,8.48899613899614,medium,7.261807882795221
PHILOS105B,8.745559845559846,medium,7.5247190009438105
PHILOS105C,9.062934362934364,medium,7.844215330155527
PHILOS106,4.105984555984556,medium,5.01487598812636
PHILOS108,4.277413127413128,medium,5.120027443210841
PHILOS11,8.698069498069497,medium,7.481493641528333
PHILOS110,8.422393822393822,medium,7.18298290130453
PHILOS111,8.574131274131274,medium,7.358823994130957
PHILOS112,8.743243243243242,medium,7.524155015635379
PHILOS113,8.808108108108108,medium,7.583387907531731
PHILOS114,7.213127413127413,medium,6.4101465394947
PHILOS115,6.953088803088803,medium,6.231734631832328
PHILOS116,8.081853281853281,medium,6.799812164440179
PHILOS117,7.3,medium,6.463672621731787
PHILOS12,8.358687258687258,medium,7.110720099421336
PHILOS120,8.114285714285714,medium,6.832463318590264
PHILOS121,8.033204633204633,medium,6.759310216541048
PHILOS121A,4.506177606177607,medium,5.25263832318598
PHILOS122,8.15019305019305,medium,6.871695234046345
PHILOS123,8.028571428571428,medium,6.752931757545585
PHILOS124,5.147876447876448,medium,5.500190043032941
PHILOS13,8.096911196911197,medium,6.817785591340709
PHILOS130,6.674517374517374,medium,6.057172358545368
PHILOS131A,6.898069498069498,medium,6.1950107621215995
PHILOS131C,6.030501930501931,medium,5.757257442789904
PHILOS132,8.22200772200772,medium,6.972911722106753
PHILOS133,8.611196911196911,medium,7.4028022066779195
PHILOS134,3.7915057915057915,low,4.787815257264797
PHILOS135A,7.367760617760617,medium,6.522262247099784
PHILOS140,4.918532818532819,medium,5.42587700732877
PHILOS141A,7.337644787644788,medium,6.501482345416249
PHILOS141B,9.847683397683397,low,9.006482071816706
PHILOS141C,9.821042471042471,low,8.955239835791861
PHILOS141D,9.501351351351351,low,8.44780860242895
PHILOS142W,9.056563706563706,low,7.839889347770566
PHILOS143,8.52084942084942,low,7.294858291869943
PHILOS144,3.9965250965250965,medium,4.939962715381903
PHILOS145,9.002123552123551,medium,7.768585538705612
PHILOS146,8.235907335907337,medium,6.9882377892349234
PHILOS147,7.196911196911197,medium,6.398860582787567
PHILOS151,8.012355212355214,medium,6.729556033878379
PHILOS152,8.103861003861002,medium,6.8256557718887
PHILOS162,8.504633204633205,low,7.280550394798071
PHILOS163,4.4389961389961385,medium,5.222249471655645
PHILOS164,8.539382239382238,medium,7.315499484478908
PHILOS190,2.2057915057915056,medium,3.529528700211707
PHILOS199,2.0528957528957528,medium,3.3621784049379513
PHILOS199H,2.5544401544401545,medium,3.9495182518948484
PHILOS2,8.475675675675674,medium,7.250737032347224
PHILOS200,1.4586872586872586,medium,2.4724498483856783
PHILOS201,3.437065637065637,high,4.512648975643662
PHILOS205A,8.48899613899614,medium,7.261807882795221
PHILOS205B,8.63088803088803,medium,7.418868897449321
PHILOS205C,8.985328185328186,medium,7.745748321787699
PHILOS206,5.1629343629343625,medium,5.50548670749416
PHILOS21,5.774517374517375,medium,5.676808489120977
PHILOS210,4.561776061776062,medium,5.282703365479584
PHILOS211,8.04942084942085,medium,6.7755027535653305
PHILOS213,6.491505791505792,medium,5.957115864020859
PHILOS214,7.297683397683398,medium,6.46273626736927
PHILOS215,3.5262548262548266,medium,4.581356980972931
PHILOS216,4.959073359073359,medium,5.440113557514799
PHILOS218,5.237065637065637,medium,5.5268100430272185
PHILOS22,7.480694980694981,medium,6.57998097033001
PHILOS220,4.710038610038611,medium,5.348670848601779
PHILOS221,4.111776061776062,medium,5.015955419495876
PHILOS221A,7.0671814671814674,medium,6.316041700379303
PHILOS222,5.300772200772201,medium,5.542879486278385
PHILOS23,8.344787644787644,medium,7.091817317036559
PHILOS230,5.038996138996139,medium,5.466871567933651
PHILOS232,6.5285714285714285,medium,5.98264145808634
PHILOS234,4.698455598455599,medium,5.342883796785815
PHILOS240,6.416216216216216,medium,5.91805787397829
PHILOS241,4.361389961389961,medium,5.179541175925734
PHILOS242,4.1696911196911195,medium,5.052495035450692
PHILOS243,8.292664092664094,medium,7.043575289363652
PHILOS244,3.8806949806949804,medium,4.860519833641254
PHILOS245,8.047104247104247,medium,6.7693147699841125
PHILOS246,6.233204633204633,medium,5.831732284141328
PHILOS247,3.3924710424710427,medium,4.477263575042316
PHILOS250,6.332818532818533,medium,5.877582874902905
PHILOS29,4.028957528957529,medium,4.9547501984151685
PHILOS298,2.472200772200772,medium,3.840053817903389
PHILOS299,2.626254826254826,medium,4.026273849423881
PHILOS3,8.318146718146718,medium,7.061969637425824
PHILOS30,7.171428571428572,medium,6.379104162784497
PHILOS31,5.798841698841699,medium,5.685434484956523
PHILOS399,2.755984555984556,medium,4.1601539694574745
PHMD200A,6.6258687258687265,low,6.029940368178728
PHMD200B,6.082625482625483,medium,5.777054293127256
PHMD200C,6.638610038610039,low,6.040088992845986
PHMD200D,5.271814671814672,low,5.5351533229258445
PHMD201A,3.58996138996139,low,4.6227753282497135
PHMD201B,3.7822393822393825,low,4.779829454247938
PHMD201C,2.0864864864864865,medium,3.405235140363738
PHMD202A,2.0702702702702704,medium,3.3879209985970586
PHMD202B,4.828185328185328,low,5.395069028338445
PHMD202C,4.18996138996139,low,5.0639909449311675
PHMD203A,8.225482625482627,low,6.977089880157432
PHMD203B,7.6370656370656365,medium,6.657950667064803
PHMD203C,8.78957528957529,low,7.566209223546963
PHMD203D,2.511583011583012,medium,3.8960874469870594
PHMD203F,5.502316602316602,medium,5.603760466770743
PHMD203G,8.527799227799228,low,7.300348531444033
PHMD203H,8.208108108108108,low,6.951302391248825
PHMD204A,4.309266409266409,low,5.143183491515019
PHMD204B,1.2640926640926642,low,2.0486848224821887
PHMD204C,2.1710424710424707,low,3.503764680512358
PHMD205A,9.673359073359073,low,8.69986051014856
PHMD205B,8.824324324324325,medium,7.59711801450549
PHMD205C,9.115057915057914,low,7.885142231532765
PHMD210,9.752123552123551,medium,8.8386899075476
PHMD211,4.053281853281853,medium,4.973368964103824
PHMD212,5.9969111969111975,medium,5.74532582679992
PHMD213,9.851737451737453,medium,9.010498390794746
PHMD215,2.589189189189189,low,3.986905763032322
PHMD216,3.5227799227799226,low,4.580184378826465
PHMD220,9.111583011583011,low,7.882480297193812
PHMD230,8.805791505791506,low,7.579186153449358
PHMD231,8.723552123552123,low,7.503321024789198
PHMD232,2.8185328185328187,low,4.236462107309163
PHMD240,4.677606177606178,medium,5.332720852883514
PHMD241,8.391119691119691,low,7.14628908157713
PHMD242,8.642471042471044,low,7.435441699145898
PHMD250A,2.1328185328185327,low,3.475148886368613
PHMD260,2.596138996138996,low,3.9972207585957644
PHMD270,6.024710424710425,low,5.754430164097095
PHMD274A,8.941312741312743,low,7.697642231532765
PHMD274B,8.955212355212355,medium,7.712213728961347
PHMD274C,8.633204633204635,low,7.422132027451134
PHMD277A,9.955984555984555,medium,9.26482541364816
PHMD277B,8.857915057915058,medium,7.623289712222761
PHMD280A,1.8513513513513513,medium,3.1132380106771973
PHMD280B,1.6764478764478765,medium,2.828361662843015
